lat,lon,temp_avg,temp_min,temp_max,pm_1_avg,pm_1_min,pm_1_max,pm_2_5_avg,pm_2_5_min,pm_2_5_max,pm_10_avg,pm_10_min,pm_10_max,hum_avg,hum_min,hum_max,date,hour
51.468,5.407,19.853386,19.830242,19.899672,4.2755427,3.7961745,4.8841887,4.5212235,4.01431,5.164843,4.5212235,4.01431,5.164843,31.851166,31.563278,32.059204,2025-03-19,17
51.469,5.407,19.808882,19.760815,19.856947,3.4214964,3.336389,3.5066035,3.6181018,3.5281043,3.7080996,3.6181018,3.5281043,3.7080996,31.586166,31.457993,31.71434,2025-03-19,17
51.47,5.407,19.871634,19.843596,19.899672,3.833755,3.7809248,3.8865852,4.0540495,3.9981837,4.1099157,4.0540495,3.9981837,4.1099157,31.026161,30.954437,31.097885,2025-03-19,17
51.47,5.408,19.872969,19.872969,19.872969,4.504512,4.504512,4.504512,4.7633495,4.7633495,4.7633495,4.7633495,4.7633495,4.7633495,30.650787,30.650787,30.650787,2025-03-19,17
51.471,5.408,19.942396,19.942396,19.942396,4.496644,4.496644,4.496644,4.7550297,4.7550297,4.7550297,4.7550297,4.7550297,4.7550297,30.914764,30.914764,30.914764,2025-03-19,17
51.471,5.409,19.89166,19.89166,19.89166,4.6663737,4.6663737,4.6663737,4.934512,4.934512,4.934512,4.934512,4.934512,4.934512,30.707245,30.707245,30.707245,2025-03-19,17
51.471,5.41,19.913023,19.913023,19.913023,4.8990383,4.8990383,4.8990383,5.1805463,5.1805463,5.1805463,5.1805463,5.1805463,5.1805463,30.778961,30.778961,30.778961,2025-03-19,17
51.472,5.41,19.9691,19.9691,19.9691,4.7142363,4.7142363,4.7142363,4.985125,4.985125,4.985125,4.985125,4.985125,4.985125,30.418854,30.418854,30.418854,2025-03-19,17
51.472,5.411,19.899672,19.856947,19.942396,4.445849,4.3387494,4.552949,4.701316,4.588062,4.81457,4.701316,4.588062,4.81457,30.574493,30.362396,30.78659,2025-03-19,17
51.473,5.412,19.907682,19.907682,19.907682,4.147917,4.147917,4.147917,4.386264,4.386264,4.386264,4.386264,4.386264,4.386264,30.643156,30.643156,30.643156,2025-03-19,17
51.473,5.413,19.942396,19.88632,19.998474,3.966321,3.6781652,4.2544765,4.194233,3.8895195,4.4989467,4.194233,3.8895195,4.4989467,30.578308,30.49057,30.666046,2025-03-19,17
51.474,5.414,19.923704,19.89166,19.955748,3.515796,3.44228,3.5893118,3.71782,3.64008,3.7955601,3.71782,3.64008,3.7955601,30.538635,30.347137,30.730133,2025-03-19,17
51.474,5.415,19.864958,19.864958,19.864958,3.4835386,3.4835386,3.4835386,3.6837091,3.6837091,3.6837091,3.6837091,3.6837091,3.6837091,30.409698,30.409698,30.409698,2025-03-19,17
51.475,5.416,19.983788,19.9691,19.998474,3.6416388,3.418342,3.8649354,3.8508942,3.6147664,4.087022,3.8508942,3.6147664,4.087022,30.866707,30.707245,31.026169,2025-03-19,17
51.475,5.417,19.985123,19.985123,19.985123,3.8819294,3.8819294,3.8819294,4.1049924,4.1049924,4.1049924,4.1049924,4.1049924,4.1049924,31.01091,31.01091,31.01091,2025-03-19,17
51.476,5.417,19.929045,19.929045,19.929045,3.8670924,3.8670924,3.8670924,4.0893025,4.0893025,4.0893025,4.0893025,4.0893025,4.0893025,30.505829,30.505829,30.505829,2025-03-19,17
51.476,5.418,19.947737,19.947737,19.947737,3.534817,3.534817,3.534817,3.7379339,3.7379339,3.7379339,3.7379339,3.7379339,3.7379339,30.850677,30.850677,30.850677,2025-03-19,17
51.476,5.419,19.917028,19.89166,19.942396,3.6875625,3.6376054,3.7375197,3.8994567,3.846629,3.9522846,3.8994567,3.846629,3.9522846,30.530243,30.466156,30.59433,2025-03-19,17
51.462,5.455,23.768978,23.768978,23.768978,4.066152,4.066152,4.066152,4.618473,4.618473,4.618473,5.0076847,5.0076847,5.0076847,30.588226,30.588226,30.588226,2025-03-19,17
